name x1 y1 x2 y2 x3 y3 x4 y4 
/automnt/n23data2/mfranco/jwst/COSMOS-Web_jan_2024/products/pipeline_level2/f277w/jw01727012001_02101_00003_nrcalong_cal.fits 150.101757 2.522806 150.087834 2.489926 150.054784 2.503953 150.068706 2.536834 
/automnt/n23data2/mfranco/jwst/COSMOS-Web_jan_2024/products/pipeline_level2/f277w/jw01727054001_02101_00002_nrcalong_cal.fits 150.098653 2.304177 150.084733 2.271296 150.051687 2.285324 150.065607 2.318205 
/automnt/n23data2/mfranco/jwst/COSMOS-Web_jan_2024/products/pipeline_level2/f277w/jw01727054001_02101_00002_nrcblong_cal.fits 150.079091 2.259567 150.065007 2.226696 150.031936 2.240791 150.046019 2.273663 
/automnt/n23data2/mfranco/jwst/COSMOS-Web_jan_2024/products/pipeline_level2/f277w/jw01727011001_02101_00002_nrcblong_cal.fits 150.109764 2.556175 150.095678 2.523304 150.062599 2.537398 150.076684 2.570270 
/automnt/n23data2/mfranco/jwst/COSMOS-Web_jan_2024/products/pipeline_level2/f277w/jw01727011001_02101_00003_nrcalong_cal.fits 150.134749 2.613395 150.120825 2.580514 150.087772 2.594541 150.101695 2.627423 
/automnt/n23data2/mfranco/jwst/COSMOS-Web_jan_2024/products/pipeline_level2/f277w/jw01727025001_02101_00003_nrcalong_cal.fits 150.373897 2.526436 150.359975 2.493556 150.326924 2.507583 150.340845 2.540464 
/automnt/n23data2/mfranco/jwst/COSMOS-Web_jan_2024/products/pipeline_level2/f277w/jw01727054001_02101_00004_nrcblong_cal.fits 150.082994 2.272879 150.068911 2.240008 150.035839 2.254103 150.049922 2.286975 
/automnt/n23data2/mfranco/jwst/COSMOS-Web_jan_2024/products/pipeline_level2/f277w/jw01727054001_02101_00004_nrcalong_cal.fits 150.102557 2.317489 150.088637 2.284608 150.055591 2.298636 150.069510 2.331517 
/automnt/n23data2/mfranco/jwst/COSMOS-Web_jan_2024/products/pipeline_level2/f277w/jw01727004001_02101_00001_nrcblong_cal.fits 149.938602 2.515980 149.924517 2.483109 149.891439 2.497204 149.905524 2.530075 
/automnt/n23data2/mfranco/jwst/COSMOS-Web_jan_2024/products/pipeline_level2/f277w/jw01727050001_02101_00003_nrcalong_cal.fits 150.035757 2.341631 150.021837 2.308750 149.988791 2.322777 150.002710 2.355658 
/automnt/n23data2/mfranco/jwst/COSMOS-Web_jan_2024/products/pipeline_level2/f277w/jw01727050001_02101_00003_nrcblong_cal.fits 150.016195 2.297021 150.002111 2.264150 149.969039 2.278245 149.983122 2.311116 
/automnt/n23data2/mfranco/jwst/COSMOS-Web_jan_2024/products/pipeline_level2/f277w/jw01727050001_02101_00004_nrcalong_cal.fits 150.034244 2.342333 150.020323 2.309453 149.987277 2.323480 150.001197 2.356361 
/automnt/n23data2/mfranco/jwst/COSMOS-Web_jan_2024/products/pipeline_level2/f277w/jw01727050001_02101_00001_nrcalong_cal.fits 150.028826 2.329724 150.014906 2.296843 149.981860 2.310870 149.995779 2.343751 
/automnt/n23data2/mfranco/jwst/COSMOS-Web_jan_2024/products/pipeline_level2/f277w/jw01727052001_02101_00001_nrcalong_cal.fits 150.062990 2.317302 150.049070 2.284421 150.016025 2.298448 150.029944 2.331329 
/automnt/n23data2/mfranco/jwst/COSMOS-Web_jan_2024/products/pipeline_level2/f277w/jw01727052001_02101_00002_nrcalong_cal.fits 150.064502 2.316600 150.050582 2.283720 150.017537 2.297747 150.031456 2.330628 
/automnt/n23data2/mfranco/jwst/COSMOS-Web_jan_2024/products/pipeline_level2/f277w/jw01727049001_02101_00001_nrcblong_cal.fits 150.042254 2.375703 150.028170 2.342831 149.995096 2.356926 150.009179 2.389797 
/automnt/n23data2/mfranco/jwst/COSMOS-Web_jan_2024/products/pipeline_level2/f277w/jw01727049001_02101_00002_nrcblong_cal.fits 150.043768 2.375001 150.029684 2.342129 149.996610 2.356224 150.010693 2.389096 
/automnt/n23data2/mfranco/jwst/COSMOS-Web_jan_2024/products/pipeline_level2/f277w/jw01727012001_02101_00003_nrcblong_cal.fits 150.082191 2.478196 150.068105 2.445325 150.035029 2.459421 150.049114 2.492292 
/automnt/n23data2/mfranco/jwst/COSMOS-Web_jan_2024/products/pipeline_level2/f277w/jw01727049001_02101_00004_nrcblong_cal.fits 150.047672 2.388312 150.033587 2.355441 150.000513 2.369536 150.014597 2.402408 
/automnt/n23data2/mfranco/jwst/COSMOS-Web_jan_2024/products/pipeline_level2/f277w/jw01727012001_02101_00001_nrcblong_cal.fits 150.075259 2.466289 150.061174 2.433418 150.028098 2.447513 150.042182 2.480385 
/automnt/n23data2/mfranco/jwst/COSMOS-Web_jan_2024/products/pipeline_level2/f277w/jw01727012001_02101_00002_nrcblong_cal.fits 150.076773 2.465587 150.062688 2.432716 150.029612 2.446811 150.043696 2.479682 
/automnt/n23data2/mfranco/jwst/COSMOS-Web_jan_2024/products/pipeline_level2/f277w/jw01727010001_02101_00001_nrcblong_cal.fits 150.041095 2.478714 150.027009 2.445843 149.993933 2.459937 150.008017 2.492809 
/automnt/n23data2/mfranco/jwst/COSMOS-Web_jan_2024/products/pipeline_level2/f277w/jw01727010001_02101_00003_nrcblong_cal.fits 150.048027 2.490621 150.033941 2.457750 150.000864 2.471845 150.014949 2.504716 
/automnt/n23data2/mfranco/jwst/COSMOS-Web_jan_2024/products/pipeline_level2/f277w/jw01727006001_02101_00002_nrcblong_cal.fits 149.974280 2.502856 149.960195 2.469985 149.927118 2.484080 149.941202 2.516952 
